stop_sequence,stop_id,schedule_relationship,arrival_delay,arrival_time,arrival_uncertainty,departure_delay,departure_time,departure_uncertainty
33,301783,SCHEDULED,141,1658406141,30,141,1658406141,30
34,301587,SCHEDULED,141,1658406261,30,141,1658406261,30
35,301593,SCHEDULED,28,1658406268,30,28,1658406268,30
36,301591,SCHEDULED,28,1658406328,30,28,1658406328,30
37,301589,SCHEDULED,28,1658406388,30,28,1658406388,30
38,301585,SCHEDULED,28,1658406388,30,28,1658406388,30
39,301596,SCHEDULED,28,1658406448,30,28,1658406448,30
40,301595,SCHEDULED,28,1658406508,30,28,1658406508,30
41,302245,SCHEDULED,28,1658406568,30,28,1658406568,30
42,301851,SCHEDULED,28,1658406628,30,28,1658406628,30
43,301714,SCHEDULED,28,1658406628,30,28,1658406628,30
44,301713,SCHEDULED,28,1658406688,30,28,1658406688,30
45,301645,SCHEDULED,28,1658406808,30,28,1658406808,30
46,301640,SCHEDULED,28,1658406868,30,28,1658406868,30
47,301643,SCHEDULED,28,1658406928,30,28,1658406928,30
48,301647,SCHEDULED,28,1658407108,30,28,1658407108,30
49,302030,SCHEDULED,28,1658407168,30,28,1658407168,30
50,316031,SCHEDULED,28,1658407228,30,28,1658407228,30
51,301722,SCHEDULED,28,1658407288,30,28,1658407288,30
52,302100,SCHEDULED,28,1658407348,30,28,1658407348,30
53,302101,SCHEDULED,28,1658407348,30,28,1658407348,30
54,301719,SCHEDULED,28,1658407408,30,28,1658407408,30
55,301776,SCHEDULED,28,1658407468,30,28,1658407468,30
56,301773,SCHEDULED,28,1658407468,30,28,1658407468,30
57,301771,SCHEDULED,28,1658407528,30,28,1658407528,30
58,302038,SCHEDULED,28,1658407828,30,28,1658407828,30
59,301666,SCHEDULED,28,1658407888,30,28,1658407888,30
60,301660,SCHEDULED,28,1658407948,30,28,1658407948,30
61,301672,SCHEDULED,28,1658408068,30,28,1658408068,30
62,320836,SCHEDULED,28,1658408128,30,28,1658408128,30
1,600089,SCHEDULED,0,0,0,0,0,0
2,600087,SCHEDULED,-39,1658371281,30,30,1658371281,30
3,600326,SCHEDULED,-83,1658371597,30,0,1658371597,30
4,600322,SCHEDULED,-38,1658371882,30,35,1658371882,30
5,600319,SCHEDULED,28,1658372128,30,65,1658372128,30
6,600316,SCHEDULED,3,1658372283,30,66,1658372283,30
7,600310,SCHEDULED,5,1658372405,30,66,1658372405,30
8,600304,SCHEDULED,15,1658372535,30,77,1658372535,30
9,600300,SCHEDULED,-5,1658372635,30,57,1658372635,30
10,600296,SCHEDULED,8,1658372768,30,47,1658372768,30
11,600292,SCHEDULED,42,1658372922,30,78,1658372922,30
12,600288,SCHEDULED,9,1658373069,30,48,1658373069,30
13,600284,SCHEDULED,1,1658373181,30,39,1658373181,30
14,600280,SCHEDULED,1,1658373301,30,39,1658373301,30
15,600038,SCHEDULED,6,1658373486,30,70,1658373486,30
16,600024,SCHEDULED,32,1658373632,30,0,1658373632,30
17,600011,SCHEDULED,-11,1658373829,30,31,1658373829,30
18,600007,SCHEDULED,16,1658373976,30,62,1658373976,30
19,600402,SCHEDULED,39,1658374299,30,133,1658374299,30
20,600410,SCHEDULED,94,1658374594,30,164,1658374594,30
21,600439,SCHEDULED,102,1658374722,30,164,1658374722,30
22,600442,SCHEDULED,149,1658374829,30,194,1658374829,30
23,600445,SCHEDULED,131,1658374931,30,161,1658374931,30
24,600448,SCHEDULED,127,1658375047,30,195,1658375047,30
25,600451,SCHEDULED,139,1658375239,30,205,1658375239,30
26,600454,SCHEDULED,152,1658375432,30,186,1658375432,30
27,600457,SCHEDULED,137,1658375597,30,206,1658375597,30
28,600460,SCHEDULED,133,1658375713,30,227,1658375713,30
29,600463,SCHEDULED,113,1658375873,30,117,1658375873,30
30,600466,SCHEDULED,122,1658376062,30,168,1658376062,30
31,600644,SCHEDULED,108,1658376228,30,168,1658376228,30
32,600642,SCHEDULED,107,1658376347,30,167,1658376347,30
33,600640,SCHEDULED,65,1658376485,30,129,1658376485,30
34,600638,SCHEDULED,89,1658376629,30,150,1658376629,30
35,600636,SCHEDULED,75,1658376795,30,105,1658376795,30
36,600634,SCHEDULED,105,1658377065,30,0,1658377065,30
1,600089,SCHEDULED,0,0,0,0,0,0
2,600087,SCHEDULED,-30,1658405490,30,0,1658405490,30
3,600326,SCHEDULED,-30,1658405850,30,0,1658405850,30
4,600322,SCHEDULED,-30,1658406090,30,0,1658406090,30
5,600319,SCHEDULED,-30,1658406270,30,0,1658406270,30
6,600316,SCHEDULED,-30,1658406450,30,0,1658406450,30
7,600310,SCHEDULED,-30,1658406570,30,0,1658406570,30
8,600304,SCHEDULED,-30,1658406690,30,0,1658406690,30
9,600300,SCHEDULED,-30,1658406810,30,0,1658406810,30
10,600296,SCHEDULED,-30,1658406930,30,0,1658406930,30
11,600292,SCHEDULED,-30,1658407050,30,0,1658407050,30
12,600288,SCHEDULED,-30,1658407230,30,0,1658407230,30
13,600284,SCHEDULED,-30,1658407350,30,0,1658407350,30
14,600280,SCHEDULED,-30,1658407470,30,0,1658407470,30
15,600038,SCHEDULED,-30,1658407650,30,0,1658407650,30
16,600024,SCHEDULED,0,1658407800,30,0,1658407800,30
17,600011,SCHEDULED,-30,1658408010,30,0,1658408010,30
18,600007,SCHEDULED,0,1658408100,30,0,1658408100,30
1,600089,SCHEDULED,0,0,0,0,0,0
2,600087,SCHEDULED,0,1658407320,30,0,1658407320,30
3,600326,SCHEDULED,0,1658407680,30,0,1658407680,30
4,600322,SCHEDULED,0,1658407920,30,0,1658407920,30
5,600319,SCHEDULED,0,1658408100,30,0,1658408100,30
6,600316,SCHEDULED,0,1658408280,30,0,1658408280,30
7,600310,SCHEDULED,0,1658408400,30,0,1658408400,30
8,600304,SCHEDULED,0,1658408520,30,0,1658408520,30
9,600300,SCHEDULED,0,1658408640,30,0,1658408640,30
10,600296,SCHEDULED,0,1658408760,30,0,1658408760,30
11,600292,SCHEDULED,0,1658408880,30,0,1658408880,30
12,600288,SCHEDULED,0,1658409060,30,0,1658409060,30
13,600284,SCHEDULED,0,1658409180,30,0,1658409180,30
14,600280,SCHEDULED,0,1658409300,30,0,1658409300,30
15,600038,SCHEDULED,0,1658409480,30,0,1658409480,30
16,600024,SCHEDULED,0,1658409600,30,0,1658409600,30
17,600011,SCHEDULED,0,1658409840,30,0,1658409840,30
18,600007,SCHEDULED,0,1658409900,30,0,1658409900,30
1,600038,SCHEDULED,0,0,0,0,0,0
2,600024,SCHEDULED,-41,1658379499,30,0,1658379499,30
3,600011,SCHEDULED,-30,1658379750,30,0,1658379750,30
4,600007,SCHEDULED,-12,1658379888,30,60,1658379888,30
5,600402,SCHEDULED,27,1658380227,30,91,1658380227,30
6,600410,SCHEDULED,49,1658380489,30,112,1658380489,30
7,600438,SCHEDULED,73,1658380633,30,112,1658380633,30
8,600441,SCHEDULED,104,1658380724,30,142,1658380724,30
9,600444,SCHEDULED,99,1658380839,30,163,1658380839,30
10,600447,SCHEDULED,107,1658380967,30,163,1658380967,30
11,600450,SCHEDULED,76,1658381116,30,144,1658381116,30
12,600453,SCHEDULED,95,1658381315,30,134,1658381315,30
13,600456,SCHEDULED,88,1658381488,30,155,1658381488,30
14,600459,SCHEDULED,89,1658381609,30,119,1658381609,30
15,600462,SCHEDULED,0,1658381700,30,0,1658381700,30
16,600466,SCHEDULED,28,1658381908,30,95,1658381908,30
17,600644,SCHEDULED,28,1658382088,30,97,1658382088,30
18,600642,SCHEDULED,44,1658382224,30,77,1658382224,30
19,600640,SCHEDULED,2,1658382362,30,64,1658382362,30
20,600638,SCHEDULED,18,1658382498,30,78,1658382498,30
21,600636,SCHEDULED,3,1658382663,30,33,1658382663,30
22,600634,SCHEDULED,33,1658382933,30,0,1658382933,30
1,600090,SCHEDULED,5,1658403545,30,5,1658403545,30
2,600087,SCHEDULED,-30,1658403690,30,5,1658403690,30
3,600326,SCHEDULED,-83,1658403997,30,0,1658403997,30
4,600322,SCHEDULED,-33,1658404287,30,31,1658404287,30
5,600319,SCHEDULED,44,1658404544,30,88,1658404544,30
6,600316,SCHEDULED,0,1658404680,30,30,1658404680,30
7,600310,SCHEDULED,-12,1658404788,30,38,1658404788,30
8,600304,SCHEDULED,-10,1658404910,30,39,1658404910,30
9,600300,SCHEDULED,-35,1658405005,30,0,1658405005,30
10,600296,SCHEDULED,-30,1658405130,30,0,1658405130,30
11,600292,SCHEDULED,-16,1658405264,30,14,1658405264,30
12,600288,SCHEDULED,-30,1658405430,30,0,1658405430,30
13,600284,SCHEDULED,-30,1658405550,30,0,1658405550,30
14,600280,SCHEDULED,-30,1658405670,30,0,1658405670,30
15,600038,SCHEDULED,-30,1658405850,30,0,1658405850,30
16,600024,SCHEDULED,0,1658406000,30,0,1658406000,30
17,600011,SCHEDULED,-30,1658406210,30,0,1658406210,30
18,600007,SCHEDULED,0,1658406300,30,5,1658406300,30
1,600090,SCHEDULED,0,0,0,19,0,0
2,600087,SCHEDULED,-30,1658374890,30,19,1658374890,30
3,600326,SCHEDULED,-83,1658375197,30,0,1658375197,30
4,600322,SCHEDULED,-38,1658375482,30,32,1658375482,30
5,600319,SCHEDULED,16,1658375716,30,57,1658375716,30
6,600316,SCHEDULED,-21,1658375859,30,41,1658375859,30
7,600310,SCHEDULED,-24,1658375976,30,6,1658375976,30
8,600304,SCHEDULED,-24,1658376096,30,6,1658376096,30
9,600300,SCHEDULED,-54,1658376186,30,0,1658376186,30
10,600296,SCHEDULED,-30,1658376330,30,0,1658376330,30
11,600292,SCHEDULED,-11,1658376469,30,39,1658376469,30
12,600288,SCHEDULED,-61,1658376599,30,0,1658376599,30
13,600284,SCHEDULED,-73,1658376707,30,0,1658376707,30
14,600280,SCHEDULED,-30,1658376870,30,0,1658376870,30
15,600038,SCHEDULED,-62,1658377018,30,0,1658377018,30
16,600024,SCHEDULED,-35,1658377165,30,0,1658377165,30
17,600011,SCHEDULED,-30,1658377410,30,0,1658377410,30
18,600007,SCHEDULED,-15,1658377545,30,32,1658377545,30
19,600402,SCHEDULED,16,1658377876,30,53,1658377876,30
20,600410,SCHEDULED,25,1658378125,30,84,1658378125,30
21,600439,SCHEDULED,25,1658378245,30,64,1658378245,30
22,600442,SCHEDULED,73,1658378353,30,125,1658378353,30
23,600445,SCHEDULED,54,1658378454,30,115,1658378454,30
24,600448,SCHEDULED,56,1658378576,30,125,1658378576,30
25,600451,SCHEDULED,36,1658378736,30,96,1658378736,30
26,600454,SCHEDULED,58,1658378938,30,96,1658378938,30
27,600457,SCHEDULED,50,1658379110,30,117,1658379110,30
28,600460,SCHEDULED,44,1658379224,30,108,1658379224,30
29,600463,SCHEDULED,-6,1658379354,30,0,1658379354,30
30,600466,SCHEDULED,5,1658379545,30,79,1658379545,30
31,600644,SCHEDULED,29,1658379749,30,89,1658379749,30
32,600642,SCHEDULED,45,1658379885,30,80,1658379885,30
33,600640,SCHEDULED,6,1658380026,30,68,1658380026,30
34,600638,SCHEDULED,21,1658380161,30,81,1658380161,30
35,600636,SCHEDULED,6,1658380326,30,36,1658380326,30
36,600634,SCHEDULED,36,1658380596,30,0,1658380596,30
1,600089,SCHEDULED,0,1658399940,30,0,1658399940,30
2,600087,SCHEDULED,-6,1658400114,30,34,1658400114,30
3,600326,SCHEDULED,-51,1658400429,30,0,1658400429,30
4,600322,SCHEDULED,-39,1658400681,30,36,1658400681,30
5,600319,SCHEDULED,36,1658400936,30,66,1658400936,30
6,600316,SCHEDULED,-2,1658401078,30,61,1658401078,30
7,600310,SCHEDULED,-4,1658401196,30,26,1658401196,30
8,600304,SCHEDULED,-4,1658401316,30,26,1658401316,30
9,600300,SCHEDULED,-4,1658401436,30,26,1658401436,30
10,600296,SCHEDULED,-4,1658401556,30,26,1658401556,30
11,600292,SCHEDULED,28,1658401708,30,59,1658401708,30
12,600288,SCHEDULED,-31,1658401829,30,33,1658401829,30
13,600284,SCHEDULED,-37,1658401943,30,0,1658401943,30
14,600280,SCHEDULED,-23,1658402077,30,30,1658402077,30
15,600038,SCHEDULED,-30,1658402250,30,31,1658402250,30
16,600024,SCHEDULED,-25,1658402375,30,0,1658402375,30
17,600011,SCHEDULED,-22,1658402618,30,32,1658402618,30
18,600007,SCHEDULED,13,1658402773,30,63,1658402773,30
19,600402,SCHEDULED,45,1658403105,30,84,1658403105,30
20,600410,SCHEDULED,51,1658403351,30,114,1658403351,30
21,600439,SCHEDULED,47,1658403467,30,77,1658403467,30
22,600442,SCHEDULED,84,1658403564,30,114,1658403564,30
23,600445,SCHEDULED,69,1658403669,30,105,1658403669,30
24,600448,SCHEDULED,69,1658403789,30,136,1658403789,30
25,600451,SCHEDULED,37,1658403937,30,104,1658403937,30
26,600454,SCHEDULED,55,1658404135,30,86,1658404135,30
27,600457,SCHEDULED,38,1658404298,30,107,1658404298,30
28,600460,SCHEDULED,30,1658404410,30,97,1658404410,30
29,600463,SCHEDULED,-41,1658404519,30,-32,1658404519,30
30,600466,SCHEDULED,-59,1658404681,30,15,1658404681,30
31,600644,SCHEDULED,-65,1658404855,30,30,1658404855,30
32,600642,SCHEDULED,-56,1658404984,30,30,1658404984,30
33,600640,SCHEDULED,-95,1658405125,30,30,1658405125,30
34,600638,SCHEDULED,-1,1658405339,30,45,1658405339,30
35,600636,SCHEDULED,-30,1658405490,30,0,1658405490,30
36,600634,SCHEDULED,0,1658405760,30,0,1658405760,30
1,600090,SCHEDULED,-2,1658401738,30,-2,1658401738,30
2,600087,SCHEDULED,-62,1658401858,30,0,1658401858,30
3,600326,SCHEDULED,-107,1658402173,30,-44,1658402173,30
4,600322,SCHEDULED,-102,1658402418,30,-32,1658402418,30
5,600319,SCHEDULED,-75,1658402625,30,0,1658402625,30
6,600316,SCHEDULED,-71,1658402809,30,0,1658402809,30
7,600310,SCHEDULED,-78,1658402922,30,0,1658402922,30
8,600304,SCHEDULED,-77,1658403043,30,0,1658403043,30
9,600300,SCHEDULED,-88,1658403152,30,-35,1658403152,30
10,600296,SCHEDULED,-73,1658403287,30,0,1658403287,30
11,600292,SCHEDULED,-63,1658403417,30,0,1658403417,30
12,600288,SCHEDULED,-108,1658403552,30,-45,1658403552,30
13,600284,SCHEDULED,-123,1658403657,30,-54,1658403657,30
14,600280,SCHEDULED,-119,1658403781,30,-59,1658403781,30
15,600038,SCHEDULED,-99,1658403981,30,0,1658403981,30
16,600024,SCHEDULED,-58,1658404142,30,0,1658404142,30
17,600011,SCHEDULED,-30,1658404410,30,0,1658404410,30
18,600007,SCHEDULED,-22,1658404538,30,38,1658404538,30
19,600402,SCHEDULED,27,1658404887,30,88,1658404887,30
20,600410,SCHEDULED,33,1658405133,30,69,1658405133,30
21,600439,SCHEDULED,24,1658405244,30,72,1658405244,30
22,600442,SCHEDULED,-5,1658405275,30,42,1658405275,30
23,600445,SCHEDULED,-5,1658405395,30,25,1658405395,30
24,600448,SCHEDULED,-5,1658405515,30,25,1658405515,30
25,600451,SCHEDULED,-5,1658405695,30,25,1658405695,30
26,600454,SCHEDULED,-5,1658405875,30,25,1658405875,30
27,600457,SCHEDULED,-5,1658406055,30,25,1658406055,30
28,600460,SCHEDULED,-5,1658406175,30,25,1658406175,30
29,600463,SCHEDULED,-5,1658406355,30,25,1658406355,30
30,600466,SCHEDULED,10,1658406550,30,40,1658406550,30
31,600644,SCHEDULED,25,1658406745,30,55,1658406745,30
32,600642,SCHEDULED,25,1658406865,30,55,1658406865,30
33,600640,SCHEDULED,25,1658407045,30,55,1658407045,30
34,600638,SCHEDULED,40,1658407180,30,70,1658407180,30
35,600636,SCHEDULED,-5,1658407315,30,25,1658407315,30
36,600634,SCHEDULED,25,1658407585,30,25,1658407585,30
1,1801,SCHEDULED,-452,1658404948,30,0,1658404948,30
2,1812,SCHEDULED,-36,1658405424,30,-36,1658405424,30
3,1813,SCHEDULED,-7,1658405453,30,-7,1658405453,30
4,1817,SCHEDULED,-35,1658405485,30,-35,1658405485,30
5,1819,SCHEDULED,-21,1658405499,30,-21,1658405499,30
6,1821,SCHEDULED,-69,1658405511,30,-69,1658405511,30
7,1823,SCHEDULED,-52,1658405528,30,-52,1658405528,30
8,1825,SCHEDULED,-83,1658405557,30,-83,1658405557,30
9,1827,SCHEDULED,-66,1658405574,30,-66,1658405574,30
10,1829,SCHEDULED,-76,1658405624,30,-76,1658405624,30
11,1832,SCHEDULED,-110,1658405650,30,-110,1658405650,30
12,1717,SCHEDULED,-91,1658405669,30,-91,1658405669,30
13,1719,SCHEDULED,-70,1658405690,30,-70,1658405690,30
14,1721,SCHEDULED,-106,1658405714,30,-106,1658405714,30
15,1723,SCHEDULED,-95,1658405725,30,-95,1658405725,30
16,1686,SCHEDULED,-137,1658405743,30,-137,1658405743,30
17,1684,SCHEDULED,-122,1658405758,30,-122,1658405758,30
18,1682,SCHEDULED,-108,1658405772,30,-108,1658405772,30
19,1689,SCHEDULED,-145,1658405795,30,-145,1658405795,30
20,1687,SCHEDULED,-129,1658405811,30,-129,1658405811,30
21,1693,SCHEDULED,-113,1658405827,30,-113,1658405827,30
22,1694,SCHEDULED,-157,1658405843,30,-157,1658405843,30
23,1697,SCHEDULED,-138,1658405862,30,-138,1658405862,30
24,1698,SCHEDULED,-185,1658405875,30,-185,1658405875,30
25,1666,SCHEDULED,-148,1658405912,30,-148,1658405912,30
26,2205,SCHEDULED,-193,1658406047,30,-193,1658406047,30
27,1676,SCHEDULED,-139,1658406161,30,-139,1658406161,30
28,1593,SCHEDULED,-171,1658406189,30,-171,1658406189,30
29,1583,SCHEDULED,-224,1658406256,30,-224,1658406256,30
30,1582,SCHEDULED,-207,1658406273,30,-207,1658406273,30
31,1580,SCHEDULED,-248,1658406292,30,-248,1658406292,30
32,1560,SCHEDULED,-225,1658406315,30,-225,1658406315,30
33,1561,SCHEDULED,-307,1658406353,30,-307,1658406353,30
34,1563,SCHEDULED,-282,1658406378,30,-282,1658406378,30
35,1565,SCHEDULED,-288,1658406432,30,-288,1658406432,30
36,10192,SCHEDULED,-327,1658406513,30,-327,1658406513,30
37,4721,SCHEDULED,-362,1658406538,30,-362,1658406538,30
38,4722,SCHEDULED,-393,1658406567,30,-393,1658406567,30
39,4614,SCHEDULED,-411,1658406609,30,-411,1658406609,30
40,4616,SCHEDULED,-391,1658406629,30,-391,1658406629,30
41,4613,SCHEDULED,-409,1658406671,30,-409,1658406671,30
42,1597,SCHEDULED,-445,1658406695,30,-445,1658406695,30
43,1599,SCHEDULED,-470,1658406730,30,-470,1658406730,30
44,1600,SCHEDULED,-463,1658406797,30,-463,1658406797,30
1,10796,SCHEDULED,-1482,1658404638,30,0,1658404638,30
2,1179,SCHEDULED,5,1658406245,30,5,1658406245,30
3,3695,SCHEDULED,4,1658406304,30,4,1658406304,30
4,3712,SCHEDULED,36,1658406336,30,36,1658406336,30
5,3713,SCHEDULED,-2,1658406358,30,-2,1658406358,30
6,19079,SCHEDULED,24,1658406384,30,24,1658406384,30
7,19075,SCHEDULED,-12,1658406468,30,-12,1658406468,30
8,51694,SCHEDULED,-46,1658406494,30,-46,1658406494,30
9,51698,SCHEDULED,-144,1658406576,30,-144,1658406576,30
10,51696,SCHEDULED,-327,1658406813,30,-144,1658406813,30
30,13057,SCHEDULED,-197,1658405323,30,-197,1658405323,30
31,13175,SCHEDULED,-201,1658405439,30,-3,1658405439,30
1,158,SCHEDULED,269,1658405309,30,269,1658405309,30
2,35,SCHEDULED,89,1658405309,30,102,1658405309,30
3,42,SCHEDULED,116,1658405456,30,116,1658405456,30
4,117,SCHEDULED,172,1658405572,30,172,1658405572,30
5,119,SCHEDULED,162,1658405622,30,162,1658405622,30
6,121,SCHEDULED,201,1658405661,30,201,1658405661,30
7,10078,SCHEDULED,195,1658405715,30,195,1658405715,30
8,856,SCHEDULED,197,1658405777,30,197,1658405777,30
9,887,SCHEDULED,167,1658405807,30,167,1658405807,30
10,857,SCHEDULED,183,1658405823,30,183,1658405823,30
11,859,SCHEDULED,160,1658405860,30,160,1658405860,30
12,861,SCHEDULED,188,1658405888,30,188,1658405888,30
13,863,SCHEDULED,148,1658405908,30,148,1658405908,30
14,869,SCHEDULED,180,1658405940,30,180,1658405940,30
15,870,SCHEDULED,139,1658405959,30,139,1658405959,30
16,872,SCHEDULED,177,1658405997,30,177,1658405997,30
17,837,SCHEDULED,161,1658406041,30,161,1658406041,30
18,2030,SCHEDULED,129,1658406069,30,129,1658406069,30
19,2031,SCHEDULED,147,1658406087,30,147,1658406087,30
20,2035,SCHEDULED,123,1658406123,30,123,1658406123,30
21,2037,SCHEDULED,93,1658406153,30,93,1658406153,30
22,10153,SCHEDULED,122,1658406182,30,122,1658406182,30
23,1964,SCHEDULED,99,1658406219,30,99,1658406219,30
24,1485,SCHEDULED,138,1658406258,30,138,1658406258,30
25,1488,SCHEDULED,109,1658406289,30,109,1658406289,30
26,10152,SCHEDULED,132,1658406312,30,132,1658406312,30
27,1492,SCHEDULED,93,1658406333,30,93,1658406333,30
28,1495,SCHEDULED,113,1658406353,30,113,1658406353,30
29,1506,SCHEDULED,89,1658406389,30,89,1658406389,30
30,1503,SCHEDULED,112,1658406412,30,112,1658406412,30
31,4116,SCHEDULED,74,1658406434,30,74,1658406434,30
32,4114,SCHEDULED,97,1658406457,30,97,1658406457,30
33,4112,SCHEDULED,16,1658406496,30,16,1658406496,30
34,4110,SCHEDULED,37,1658406517,30,37,1658406517,30
35,4107,SCHEDULED,20,1658406560,30,20,1658406560,30
36,4103,SCHEDULED,-16,1658406584,30,-16,1658406584,30
37,4106,SCHEDULED,16,1658406616,30,16,1658406616,30
38,4597,SCHEDULED,-12,1658406648,30,-12,1658406648,30
39,4596,SCHEDULED,10,1658406670,30,10,1658406670,30
40,4594,SCHEDULED,-26,1658406694,30,-26,1658406694,30
